ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDPCPO24N000010140","장소","공원","83821","종포해양공원",,,"50705","지역근린공원","4613010100112250001","전라남도","여수시","종화동",,"1225-1","4613010100","4613051500",,,,"127.743202855487","34.7373371683889","라라222381","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010141","장소","공원","83883","어린이공원",,,"50706","어린이놀이터","4148010100107640006","경기도","파주시","금촌동",,"764-6","4148010100","4148051000","414804418073.0","금정14길","16","126.775793242185","37.759971665137","다사362736","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010142","장소","공원","84140","장곡사장승공원",,,"50705","지역근린공원","4479032025100150000","충청남도","청양군","대치면","장곡리","15","4479032025","4479032000","447904583233.0","장곡길","241","126.859130898855","36.4174107911274","다바425246","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010143","장소","공원","84144","온양체육공원",,,"50705","지역근린공원","3171025630108580002","울산광역시","울주군","온양읍","고산리","858-2","3171025630","3171025600",,,,"129.281326311143","35.4280048609758","마마617161","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010144","장소","공원","84152","한양광장",,,"50705","지역근린공원","1120010700101570023","서울특별시","성동구","행당동",,"157-23","1120010700","1120055000",,,,"127.039813352265","37.5581517564716","다사593510","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010145","장소","공원","84187","문암생태공원",,,"50705","지역근린공원","4311313300101000000","충청북도","청주시 흥덕구","문암동",,"100","4311313300","4311377000","431133236020.0","무심서로","1097","127.447985691614","36.6743577571397","다바953529","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010146","장소","공원","84257","난곡공원",,,"50705","지역근린공원","1162010200201050012","서울특별시","관악구","신림동",,"산105-12","1162010200","1162071500","116204160087.0","난곡로11길","43","126.917065272071","37.4660448816865","다사484409","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010147","장소","공원","84662","병점근린공원",,,"50705","지역근린공원","4159011700108230000","경기도","화성시","병점동",,"823","4159011700","4159054000","415903210048.0","병점3로","132-6","127.0452315364","37.2113018839576","다사596125","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010148","장소","공원","84869","수정근린공원",,,"50705","지역근린공원","5213014400101560000","전북특별자치도","군산시","나운동",,"156","5213014400","5213070300",,,,"126.697076906899","35.9595925798213","다마275739","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010149","장소","공원","84879","양지공원",,,"50705","지역근린공원","4113110600109600000","경기도","성남시 수정구","양지동",,"960","4113110600","4113161000","411313178018.0","수정로","521","127.163748163183","37.4641327434767","다사702406","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010150","장소","공원","84885","중산중앙공원",,,"50705","지역근린공원","4128510200115650000","경기도","고양시 일산동구","중산동",,"1565","4128510200","4128552500","412853193032.0","중산로","217","126.778318481296","37.6915100086715","다사363660","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010151","장소","공원","84928","구로리공원",,,"50705","지역근린공원","1153010200101390082","서울특별시","구로구","구로동",,"139-82","1153010200","1153055000","115303116005.0","구로중앙로","13","126.891566254583","37.490905820969","다사462436","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010152","장소","공원","84945","수랑공원",,,"50705","지역근린공원","2920010800200480038","광주광역시","광산구","소촌동",,"산48-38","2920010800","2920056500",,,,"126.803205411774","35.1560905864724","다라365847","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010153","장소","공원","849769","밤골근린공원",,,"50705","지역근린공원","1129013600100900206","서울특별시","성북구","하월곡동",,"90-206","1129013600","1129071500","112904121675.0","종암로34길","16","127.032831529512","37.6048785295046","다사587562","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010154","장소","공원","85032","동천체육공원",,,"50705","지역근린공원","4146510300108720000","경기도","용인시 수지구","동천동",,"872","4146510300","4146556000","414654415083.0","수풍로116번길","23","127.096007723152","37.3347933960098","다사642262","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010155","장소","공원","85157","금촌체육공원",,,"50705","지역근린공원","4148010100103780000","경기도","파주시","금촌동",,"378","4148010100","4148053000","414803206093.0","평화로","120","126.76752812379","37.7675451964172","다사354744","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010156","장소","공원","85429","석촌공원",,,"50705","지역근린공원","4113511400102170000","경기도","성남시 분당구","구미동",,"217","4113511400","4113567000",,,,"127.119708740504","37.3364849824973","다사663264","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010157","장소","공원","85454","무지개공원",,,"50705","지역근린공원","4146510200111800000","경기도","용인시 수지구","죽전동",,"1180","4146510200","4146554000","414654415174.0","현암로125번길","12","127.124259639939","37.3346442890353","다사667262","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010158","장소","공원","85616","서원공원",,,"50705","지역근린공원","4146510700108330000","경기도","용인시 수지구","상현동",,"833","4146510700","4146558500",,,,"127.07965905089","37.3012278843122","다사627225","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010159","장소","공원","85644","레포츠공원",,,"50705","지역근린공원","5011011000110890000","제주특별자치도","제주시","용담삼동",,"1089","5011011000","5011058000","501103349093.0","서해안로","580","126.499137848703","33.5181589896965","다다070033","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010160","장소","공원","85652","수지근린공원",,,"50705","지역근린공원","4146510100106960000","경기도","용인시 수지구","풍덕천동",,"696","4146510100","4146552000","414654415078.0","수지로296번길","4","127.091049459306","37.3240848348269","다사637250","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010161","장소","공원","85653","정평공원",,,"50705","지역근린공원","4146510100110330000","경기도","용인시 수지구","풍덕천동",,"1033","4146510100","4146552000",,,,"127.083882356037","37.3176331331718","다사631243","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010162","장소","공원","85678","푸르내공원",,,"50705","지역근린공원","4146311800111980000","경기도","용인시 기흥구","보정동",,"1198","4146311800","4146359000",,,,"127.111853956133","37.3231449941279","다사656249","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010163","장소","공원","85814","소담공원",,,"50705","지역근린공원","4146311800112270000","경기도","용인시 기흥구","보정동",,"1227","4146311800","4146359000",,,,"127.123437236026","37.3185462203459","다사666244","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010164","장소","공원","85961","옻골동산",,,"50705","지역근린공원","2723012300100090003","대구광역시","북구","구암동",,"9-3","2723012300","2723074500",,,,"128.576682084333","35.9442521987723","라마971724","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010165","장소","공원","86009","연수체육공원",,,"50705","지역근린공원","2818510300106360000","인천광역시","연수구","연수동",,"636","2818510300","2818576200","281852008006.0","청능대로","205","126.684524448488","37.4080315128633","다사278346","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010166","장소","공원","86036","새천년기념공원",,,"50705","지역근린공원","4146310100106830000","경기도","용인시 기흥구","신갈동",,"683","4146310100","4146351000",,,,"127.113300988546","37.2902124645489","다사657213","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010167","장소","공원","86077","만골근린공원",,,"50705","지역근린공원","4146310100200140000","경기도","용인시 기흥구","신갈동",,"산14","4146310100","4146351000","414634412078.0","기흥로116번길","10","127.11469333714","37.2869069981193","다사658209","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010168","장소","공원","86225","김혁공원",,,"50705","지역근린공원","4146310200105690000","경기도","용인시 기흥구","구갈동",,"569","4146310200","4146352000",,,,"127.127947281914","37.2760787571784","다사670197","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010169","장소","공원","86226","강남공원",,,"50705","지역근린공원","4146310200105980000","경기도","용인시 기흥구","구갈동",,"598","4146310200","4146352000","414634412001.0","갈곡로12번길","1","127.133570178891","37.2732596020448","다사675194","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010170","장소","공원","86438","3.1만세기념공원",,,"50705","지역근린공원","4157035025200800000","경기도","김포시","월곶면","포내리","산80","4157035025","4157035000",,,,"126.536446519707","37.7181663010028","다사150691","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010171","장소","공원","86451","소새울공원",,,"50705","지역근린공원","4119410100101570000","경기도","부천시 소사구","소사본동",,"157","4119410100","4119454000","411944355282.0","은성로67번길","24","126.79926689738","37.476550185626","다사380421","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010172","장소","공원","864666","뿌리관기념공원",,,"50705","지역근린공원","5177025622103790004","강원특별자치도","정선군","사북읍","사북리","379-4","5177025622","5177025600",,,,"128.815728513569","37.2251722085867","마사167148","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010173","장소","공원","864968","소실봉도시자연공원",,,"50705","지역근린공원","4146510700111980000","경기도","용인시 수지구","상현동",,"1198","4146510700","4146558000","414654415042.0","만현로67번길","34-17","127.092179165972","37.3076041372332","다사638232","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010174","장소","공원","865312","고소바위공원",,,"50705","지역근린공원","5219041025104040000","전북특별자치도","남원시","산동면","대기리","404","5219041025","5219041000",,,,"127.486967924877","35.4890276220556","다마988214","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010175","장소","공원","865538","구만면이상동산",,,"50706","어린이놀이터","4882039023201890001","경상남도","고성군","구만면","화림리","산189-1","4882039023","4882039000",,,,"128.320220479866","35.1068853897118","라라747793","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010176","장소","공원","865564","만뢰산자연생태공원",,,"50705","지역근린공원","4375025035105360000","충청북도","진천군","진천읍","연곡리","536","4375025035","4375025000","437504535054.0","김유신길","340-38","127.365743475143","36.8498397787984","다바880724","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010177","장소","공원","865871","일연공원",,,"50705","지역근린공원","2772037022201600000","대구광역시","군위군","삼국유사면","화북리","산160","2772037022","2772037000",,,,"128.791413486555","36.1193951328079","마마162921","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010178","장소","공원","866129","구덕문화공원",,,"50705","지역근린공원","2614010600200180015","부산광역시","서구","서대신동3가",,"산18-15","2614010600","2614057000","261404006008.0","꽃마을로163번길","73","129.004789889918","35.1265288153271","마라371822","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010179","장소","공원","866340","탑정호수변생태공원",,,"50705","지역근린공원","4423035026102870008","충청남도","논산시","부적면","충곡리","287-8","4423035026","4423035000","442303255017.0","부적로","721-10","127.171943576279","36.1919436250705","다마705994","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010180","장소","공원","866471","이왕이공원",,,"50705","지역근린공원","4113310700106480000","경기도","성남시 중원구","도촌동",,"648","4113310700","4113367000",,,,"127.162530296152","37.4121971742509","다사701348","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010181","장소","공원","866680","가야금산조테마공원",,,"50705","지역근린공원","4683025021100350001","전라남도","영암군","영암읍","회문리","35-1","4683025021","4683025000","468303295011.0","기찬랜드로","19-10","126.685251516528","34.7921063870159","다라254444","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010182","장소","공원","866767","화명생태공원",,,"50703","대형시민/도심공원","2632010400107630000","부산광역시","북구","덕천동",,"763","2632010400","2632056000","263204859665.0","강변대로","1629","129.00305781241","35.2247656060693","마라367931","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010183","장소","공원","866851","부산시민공원",,,"50703","대형시민/도심공원","2623010500102000000","부산광역시","부산진구","범전동",,"200","2623010500","2623051000","262303129030.0","시민공원로","73","129.057719917924","35.1682097037471","마라418869","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010184","장소","공원","867858","키즈카페어린왕자","영통점",,"50706","어린이놀이터","4111710500109590004","경기도","수원시 영통구","영통동",,"959-4","4111710500","4111758500","411173177007.0","봉영로","1587","127.072305432971","37.2533607755952","다사620172","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010185","장소","공원","867950","대발령제2쉼터만남의광장",,,"50705","지역근린공원","4812915600200170006","경상남도","창원시 진해구","원포동",,"산17-6","4812915600","4812963000",,,,"128.719786107823","35.1136842280777","마라111805","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010186","장소","공원","870473","논골쉼터",,,"50705","지역근린공원","4113110400169850014","경기도","성남시 수정구","단대동",,"6985-14","4113110400","4113159000",,,,"127.156742490319","37.4622797595423","다사696403","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010187","장소","공원","871481","신평해안소공원",,,"50705","지역근린공원","2671025926100110001","부산광역시","기장군","일광읍","신평리","11-1","2671025926","2671025900","267103140037.0","일광로","582-47","129.260615681712","35.2937823132484","마마600012","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010188","장소","공원","872390","하소생활체육공원",,,"50705","지역근린공원","4315011100100430000","충청북도","제천시","하소동",,"43","4315011100","4315056000","431503239053.0","원뜰로","147","128.195639954088","37.1429245999659","라사617051","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010189","장소","공원","873669","장성어린이공원",,,"50706","어린이놀이터","4711312100114600001","경상북도","포항시 북구","장성동",,"1460-1","4711312100","4711370000",,,,"129.38698490941","36.076800344371","마마699883","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010190","장소","공원","87431","양지공원",,,"50705","지역근린공원","4372037021102240004","충청북도","보은군","회남면","신곡리","224-4","4372037021","4372037000","437203000092.0","회남로","1640","127.56434561617","36.4331304883304","라바057261","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010191","장소","공원","87442","여기산공원",,,"50705","지역근린공원","4111313100102250001","경기도","수원시 권선구","서둔동",,"225-1","4111313100","4111356000","411133000064.0","수인로","126","126.982165244103","37.2822384240366","다사540204","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010192","장소","공원","87500","울진기미만세공원",,,"50705","지역근린공원","4793040021103640000","경상북도","울진군","매화면","매화리","364","4793040021","4793040000","479303352577.0","매화로","645","129.383328856727","36.9259156336078","마바677824","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010193","장소","공원","87550","서리풀공원",,,"50705","지역근린공원","1165010800201600068","서울특별시","서초구","서초동",,"산160-68","1165010800","1165053000",,,,"127.000816119694","37.4893366322805","다사558434","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010194","장소","공원","87564","서래공원",,,"50705","지역근린공원","1165010700100630002","서울특별시","서초구","반포동",,"63-2","1165010700","1165058100",,,,"127.002971748911","37.5016008612738","다사560448","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010195","장소","공원","87568","반포근린공원",,,"50705","지역근린공원","1165010700101140003","서울특별시","서초구","반포동",,"114-3","1165010700","1165057000","116502121001.0","사평대로","55","126.991147903097","37.4987647852006","다사550445","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010196","장소","공원","875779","곤지암도자공원",,,"50703","대형시민/도심공원","4161025936100720001","경기도","광주시","곤지암읍","삼리","72-1","4161025936","4161025900","416102012002.0","경충대로","727","127.326918946892","37.3514934735048","다사846280","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010197","장소","공원","87656","해창쉼터",,,"50705","지역근린공원","5280040024110150000","전북특별자치도","부안군","하서면","백련리","1015","5280040024","5280040000",,,,"126.576582336345","35.6999621286949","다마164452","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010198","장소","공원","876837","풍암장미공원",,,"50705","지역근린공원","2914012800104750003","광주광역시","서구","풍암동",,"475-3","2914012800","2914083000",,,,"126.873737179654","35.126323508047","다라429814","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010199","장소","공원","87741","잠원근린공원",,,"50705","지역근린공원","1165010600100510046","서울특별시","서초구","잠원동",,"51-46","1165010600","1165054000",,,,"127.015404213351","37.5203387204601","다사571468","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010200","장소","공원","87760","웅부공원",,,"50705","지역근린공원","4717011200100650002","경상북도","안동시","동부동",,"65-2","4717011200","4717051000","471703307019.0","서동문로","193","128.733152352454","36.5662407632455","마바103416","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010201","장소","공원","88095","월촌공원",,,"50705","지역근린공원","2826010600106980000","인천광역시","서구","연희동",,"698","2826010600","2826053000",,,,"126.681213971119","37.5507058979156","다사276504","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010202","장소","공원","88111","방아다리공원",,,"50705","지역근린공원","1174010100102360000","서울특별시","강동구","명일동",,"236","1174010100","1174054000","117404172093.0","동남로65길","46-8","127.153762763236","37.5479079894938","다사694498","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010203","장소","공원","88128","주공공원놀이터",,,"50706","어린이놀이터","4825011800107210007","경상남도","김해시","어방동",,"721-7","4825011800","4825058000",,,,"128.898677712382","35.237288642867","마라272944","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010204","장소","공원","88161","신암근린공원",,,"50705","지역근린공원","2914012800111260000","광주광역시","서구","풍암동",,"1126","2914012800","2914083000","291403160048.0","풍암2로","26","126.879539257198","35.1249272090337","다라434812","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010205","장소","공원","881615","천하근린공원",,,"50705","지역근린공원","2920015000106800002","광주광역시","광산구","용동",,"680-2","2920015000","2920067000","292003163059.0","평동산단외로","20-5","126.751448697064","35.1309694258294","다라318820","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010206","장소","공원","88174","태백산국립공원",,,"50701","국립공원","5119010800200870002","강원특별자치도","태백시","혈동",,"산87-2","5119010800","5119058500",,,,"128.916057188762","37.0989055373692","마사258009","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010207","장소","공원","88177","단관공원",,,"50705","지역근린공원","5113011600117510003","강원특별자치도","원주시","관설동",,"1751-3","5113011600","5113067500","511304457131.0","단관공원길","63","127.958975969951","37.3178077222793","라사406244","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010208","장소","공원","88198","꿈나무공원",,,"50705","지역근린공원","4145010100106150000","경기도","하남시","천현동",,"615","4145010100","4145051000","414504406183.0","신장로48번길","30","127.213047247484","37.5355589878505","다사746485","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010209","장소","공원","882138","모현운동공원",,,"50705","지역근린공원","4146125324100390003","경기도","용인시 처인구","모현읍","일산리","39-3","4146125324","4146125300","414614409294.0","문현로357번길","107","127.247702279633","37.345162029815","다사776273","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010210","장소","공원","88320","덕정공원",,,"50705","지역근린공원","4825013000104210001","경상남도","김해시","관동동",,"421-1","4825013000","4825063000","482503335018.0","덕정로","115","128.797905103883","35.1808433711926","마라181880","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010211","장소","공원","88348","엑스포시민광장",,,"50705","지역근린공원","3017012800103960000","대전광역시","서구","만년동",,"396","3017012800","3017065000","301702166001.0","둔산대로","169","127.387983938594","36.3680032133106","다바899189","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010212","장소","공원","884638","중곡동마을공원",,,"50705","지역근린공원","1121510100101950001","서울특별시","광진구","중곡동",,"195-1","1121510100","1121576000","112154112399.0","용마산로33길","25","127.084722549018","37.5699482947358","다사633523","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010213","장소","공원","885519","어린이공원",,,"50706","어린이놀이터","4311111900100610001","충청북도","청주시 상당구","영운동",,"61-1","4311111900","4311167000",,,,"127.506245123408","36.6199228852037","라바005468","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010214","장소","공원","885730","한라어린이공원",,,"50706","어린이놀이터","1162010200107500039","서울특별시","관악구","신림동",,"750-39","1162010200","1162076500",,,,"126.914730932326","37.4757171811262","다사482419","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010215","장소","공원","88683","합정어린이놀이터",,,"50706","어린이놀이터","1144012200103940001","서울특별시","마포구","합정동",,"394-1","1144012200","1144068000","114404139509.0","월드컵로5길","79","126.908518148184","37.5504515102754","다사477502","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010216","장소","공원","88689","지지울어린이공원",,,"50706","어린이놀이터","3017010800101230006","대전광역시","서구","괴정동",,"123-6","3017010800","3017056000","301704298121.0","괴정로16번길","5","127.376968587956","36.3399200333357","다바889158","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010217","장소","공원","88967","소금정공원",,,"50705","지역근린공원","4380025027110170000","충청북도","단양군","단양읍","상진리","1017","4380025027","4380025000","438003248030.0","삼봉로","192","128.364278228778","36.9753589582341","라바769866","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010218","장소","공원","89111","늘봄어린이공원",,,"50705","지역근린공원","1171010800101230001","서울특별시","송파구","문정동",,"123-1","1171010800","1171064600",,,,"127.133839283148","37.4876736918433","다사676432","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010219","장소","공원","89114","여수고인돌공원",,,"50705","지역근린공원","4613012200107750000","전라남도","여수시","미평동",,"775","4613012200","4613073000",,,,"127.7006598292","34.7719525357041","라라183419","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010220","장소","공원","89116","작전체육공원",,,"50705","지역근린공원","2824510300109020000","인천광역시","계양구","작전동",,"902","2824510300","2824564000","282453155006.0","계양문화로","1","126.735352179161","37.5310537760711","다사324482","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010221","장소","공원","891574","하북체육공원",,,"50705","지역근린공원","4833034023104560000","경상남도","양산시","하북면","초산리","456","4833034023","4833034000","483304814645.0","예인길","26","129.079334580771","35.4812821857072","마마432217","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010222","장소","공원","89206","한티근린공원",,,"50705","지역근린공원","1168010600102120001","서울특별시","강남구","대치동",,"212-1","1168010600","1168060000",,,,"127.062225685783","37.4951017929594","다사613440","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010223","장소","공원","892724","한두어린이공원",,,"50706","어린이놀이터","1147010200106110001","서울특별시","양천구","목동",,"611-1","1147010200","1147053000","114704142195.0","목동중앙북로7가길","37","126.865550967463","37.5491987547698","다사439501","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010224","장소","공원","892814","안면도쥬라기공원",,,"50703","대형시민/도심공원","4482532028106410015","충청남도","태안군","남면","신온리","641-15","4482532028","4482532000",,,,"126.310040430696","36.6095131721177","나바935464","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010225","장소","공원","893437","주거1공원",,,"50706","어린이놀이터","2771038022111810003","대구광역시","달성군","구지면","응암리","1181-3","2771038022","2771038000","277104244050.0","과학마을로2길","25-2","128.415771895366","35.653448183553","라마828400","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010226","장소","공원","895403","비단공원",,,"50706","어린이놀이터","3114010400101610001","울산광역시","남구","신정동",,"161-1","3114010400","3114055000",,,,"129.320095536461","35.5429515748306","마마649289","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010227","장소","공원","89553","두루봉근린공원",,,"50705","지역근린공원","3020012000108810001","대전광역시","유성구","지족동",,"881-1","3020012000","3020054700","302003167014.0","노은동로","212","127.322588543791","36.3782262254283","다바840201","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010228","장소","공원","89554","은구비공원",,,"50705","지역근린공원","3020012000109200000","대전광역시","유성구","지족동",,"920","3020012000","3020054600","302003167014.0","노은동로","166","127.324369880277","36.3732785210098","다바842195","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
